          R           Z          Er          Ez           H 
 0.000e+00 -4.179e-02  0.000e+00  7.219e+00 -0.000e+00 
 0.000e+00 -3.959e-02  0.000e+00  7.226e+00 -0.000e+00 
 0.000e+00 -3.739e-02  0.000e+00  7.226e+00 -0.000e+00 
 0.000e+00 -3.519e-02  0.000e+00  7.223e+00 -0.000e+00 
 0.000e+00 -3.299e-02  0.000e+00  7.216e+00 -0.000e+00 
 0.000e+00 -3.080e-02  0.000e+00  7.209e+00 -0.000e+00 
 0.000e+00 -2.860e-02  0.000e+00  7.195e+00 -0.000e+00 
 0.000e+00 -2.640e-02  0.000e+00  7.185e+00 -0.000e+00 
 0.000e+00 -2.420e-02  0.000e+00  7.171e+00 -0.000e+00 
 0.000e+00 -2.200e-02  0.000e+00  7.157e+00 -0.000e+00 
 0.000e+00 -1.980e-02  0.000e+00  7.143e+00 -0.000e+00 
 0.000e+00 -1.760e-02  0.000e+00  7.129e+00 -0.000e+00 
 0.000e+00 -1.540e-02  0.000e+00  7.119e+00 -0.000e+00 
 0.000e+00 -1.320e-02  0.000e+00  7.109e+00 -0.000e+00 
 0.000e+00 -1.100e-02  0.000e+00  7.098e+00 -0.000e+00 
 0.000e+00 -8.799e-03  0.000e+00  7.091e+00 -0.000e+00 
 0.000e+00 -6.599e-03  0.000e+00  7.085e+00 -0.000e+00 
 0.000e+00 -4.399e-03  0.000e+00  7.081e+00 -0.000e+00 
 0.000e+00 -2.200e-03  0.000e+00  7.078e+00 -0.000e+00 
 0.000e+00  0.000e+00  0.000e+00  7.078e+00 -0.000e+00 
 0.000e+00  2.200e-03  0.000e+00  7.078e+00 -0.000e+00 
 0.000e+00  4.399e-03  0.000e+00  7.081e+00 -0.000e+00 
 0.000e+00  6.599e-03  0.000e+00  7.085e+00 -0.000e+00 
 0.000e+00  8.799e-03  0.000e+00  7.091e+00 -0.000e+00 
 0.000e+00  1.100e-02  0.000e+00  7.098e+00 -0.000e+00 
 0.000e+00  1.320e-02  0.000e+00  7.109e+00 -0.000e+00 
 0.000e+00  1.540e-02  0.000e+00  7.119e+00 -0.000e+00 
 0.000e+00  1.760e-02  0.000e+00  7.129e+00 -0.000e+00 
 0.000e+00  1.980e-02  0.000e+00  7.143e+00 -0.000e+00 
